Column 1: Number of ignored points
Column 2: Y-axis intersept point in nm
Column 3: -m_1 index (given by l/2) in nm
Column 4: Film thickness calculated from the slope a (NOT final) in nm
Column 5: Film thickness 2nd iteration (d2 in Table 1 in Swanepoel(1983)) in nm
Column 1-5 LINEAR interp, Column 6-10 SPLINE interp
0	-1.24815163845	-1.0	1236.51444338	1166.3661936		0	-1.66873292052	-1.5	1304.54972634	1273.10295623
1	-1.60382943893	-1.5	1301.07090706	1277.89427467		1	-1.64933445281	-1.5	1300.60773777	1271.90001319
2	-1.48887529905	-1.5	1269.35156603	1267.92983289		2	-1.64887306086	-1.5	1300.5127105	1271.31119597
3	-1.62888511607	-1.5	1297.33096769	1270.95537038		3	-1.62776152852	-1.5	1295.98606741	1270.02931382
4	-1.55119531168	-1.5	1279.20209938	1267.07689556		4	-1.61225758241	-1.5	1292.58257435	1268.97060042
5	-1.603746933	-1.5	1290.65456379	1268.24031294		5	-1.60717532948	-1.5	1291.44244646	1268.2810676
6	-1.58324371364	-1.5	1285.87230068	1267.0144192		6	-1.59648397908	-1.5	1288.96436734	1267.38907623
7	-1.56877289419	-1.5	1282.40761814	1266.0534307		7	-1.58547074475	-1.5	1286.33309302	1266.49280182
8	-1.58250944207	-1.5	1285.74742716	1266.08702957		8	-1.5752633404	-1.5	1283.81848057	1265.63663324
9	-1.55351802997	-1.5	1278.28294703	1264.46574396		9	-1.56947804521	-1.5	1282.35040271	1264.95353693
10	-1.57167385937	-1.5	1282.98875454	1264.69960413		10	-1.56875727179	-1.5	1282.16181756	1264.45069951
11	-1.55693227287	-1.5	1278.96506793	1263.6154966		11	-1.56128726644	-1.5	1280.13127466	1263.66498664
12	-1.5494491706	-1.5	1276.85674076	1262.86463837		12	-1.54923013071	-1.5	1276.72593974	1262.69904537
13	-1.54650171993	-1.5	1275.99682947	1262.30410008		13	-1.55064205965	-1.5	1277.13696167	1262.3055337
14	-1.56009305497	-1.5	1280.08760072	1262.37042479		14	-1.56216146218	-1.5	1280.60699683	1262.25806332
15	-1.55867030358	-1.5	1279.63875529	1261.70750444		15	-1.56150269217	-1.5	1280.39926336	1261.60454792
16	-1.5430680246	-1.5	1274.47205112	1260.37951855		16	-1.5483768215	-1.5	1276.05844178	1260.35907431
17	-1.54387643651	-1.5	1274.74967855	1259.86679915		17	-1.54392867958	-1.5	1274.5277276	1259.55873787
18	-1.54412617332	-1.5	1274.83949847	1259.26792958		18	-1.54545290122	-1.5	1275.07554567	1259.01018931
19	-1.54292232008	-1.5	1274.38490866	1258.53663959		19	-1.5471073329	-1.5	1275.69948072	1258.38655527
20	-1.54792865504	-1.5	1276.36918206	1258.03287645		20	-1.55163254447	-1.5	1277.49286764	1257.79656235
21	-1.55651745728	-1.5	1279.95598676	1257.53435697		21	-1.56126497965	-1.5	1281.51289487	1257.28155939
22	-1.55947085858	-1.5	1281.26289178	1256.51185114		22	-1.56087855806	-1.5	1281.34180755	1256.00978007
23	-1.55433856877	-1.5	1278.84765929	1254.87812186		23	-1.56179948104	-1.5	1281.77429753	1254.64151276
24	-1.56150318559	-1.5	1282.42851658	1253.76372309		24	-1.56263600015	-1.5	1282.19271534	1253.04173728
25	-1.56212157707	-1.5	1282.75957711	1251.8978847		25	-1.56641908346	-1.5	1284.21542316	1251.29771562
26	-1.55605074729	-1.5	1279.26294758	1249.36391357		26	-1.557235645	-1.5	1278.92772587	1248.47697904
27	-1.54235555541	-1.5	1270.73063806	1246.3281735		27	-1.54063014122	-1.5	1268.58760172	1245.27650871
28	-1.51292286617	-1.5	1250.75421733	1242.96911721		28	-1.5071085692	-1.5	1245.84671593	1241.87044553
