250	8.57E-05	340	-2.09701E-05		2.5	2500	0.7691		2500	0.6835
251	1.63E-04	341	3.86579E-05		2.5	2500	0.7701		2500	0.6835
252	1.44E-04	342	-9.3318E-06		2.51	2510	0.7713		2510	0.6838
253	1.27E-04	343	-4.03502E-05		2.51	2510	0.7726		2510	0.6843
254	1.14E-04	344	-1.43454E-05		2.51	2510	0.7736		2510	0.6848
255	1.54E-04	345	-8.29037E-06		2.51	2510	0.7746		2510	0.6855
256	1.64E-04	346	-3.24501E-05		2.52	2520	0.7756		2520	0.6863
257	1.22E-04	347	6.99184E-06		2.52	2520	0.7768		2520	0.6874
258	1.51E-04	348	-2.90959E-05		2.52	2520	0.778		2520	0.6886
259	1.38E-04	349	-5.43803E-05		2.52	2520	0.7788		2520	0.6899
260	1.33E-04	350	1.68306E-06		2.53	2530	0.7801		2530	0.6914
261	1.15E-04	351	4.17642E-06		2.53	2530	0.7813		2530	0.6931
262	1.48E-04	352	-3.5334E-06		2.53	2530	0.7819		2530	0.6948
263	1.57E-04	353	-3.22009E-05		2.53	2530	0.7834		2530	0.6966
264	1.28E-04	354	-2.58059E-05		2.54	2540	0.7842		2540	0.6985
265	1.32E-04	355	-3.09801E-05		2.54	2540	0.7859		2540	0.7008
266	1.38E-04	356	-5.67837E-05		2.54	2540	0.7871		2540	0.7033
267	1.43E-04	357	-2.09577E-05		2.54	2540	0.7875		2540	0.7056
268	1.30E-04	358	-2.71075E-05		2.55	2550	0.7891		2550	0.708
269	1.22E-04	359	-4.97996E-05		2.55	2550	0.7897		2550	0.7107
270	1.05E-04	360	-1.58667E-05		2.55	2550	0.7913		2550	0.7136
271	1.25E-04	361	-3.02829E-05		2.55	2550	0.7918		2550	0.7164
272	9.93E-05	362	-5.52681E-06		2.56	2560	0.794		2560	0.7194
273	1.67E-04	363	-3.23801E-05		2.56	2560	0.7953		2560	0.7227
274	1.54E-04	364	-4.95943E-05		2.56	2560	0.7952		2560	0.726
275	1.12E-04	365	-1.31355E-05		2.56	2560	0.7962		2560	0.7287
276	1.46E-04	366	-8.38783E-07		2.57	2570	0.798		2570	0.7317
