Column 1: Number of ignored points
Column 2: Y-axis intersept point in nm
Column 3: -m_1 index (given by l/2) in nm
Column 4: Film thickness calculated from the slope a (NOT final) in nm
Column 5: Film thickness 2nd iteration (d2 in Table 1 in Swanepoel(1983)) in nm
Column 1-5 LINEAR interp, Column 6-10 SPLINE interp
0	-6.36865027272	-6.5	4876.67425871	4968.44956223		0	-6.36990492794	-6.5	4876.70091554	4967.95132828
1	-6.26470914897	-6.5	4854.23444904	4964.32259365		1	-6.26822308734	-6.5	4854.88663518	4964.03114009
2	-6.17633539588	-6.0	4835.67180727	4856.67469831		2	-6.18432535336	-6.0	4837.3990152	4856.69648884
3	-6.09280564816	-6.0	4818.14495063	4853.62060985		3	-6.10116108539	-6.0	4819.96132078	4853.65769113
4	-6.00738613881	-6.0	4800.03496586	4850.48591096		4	-6.01419945467	-6.0	4801.47759638	4850.41501476
5	-5.92638640561	-6.0	4782.86049458	4847.66940643		5	-5.92725210487	-6.0	4782.8599766	4847.21237805
6	-5.84693448248	-6.0	4765.93144194	4844.98923504		6	-5.85208973022	-6.0	4766.94532494	4844.77771376
7	-5.78668193008	-6.0	4753.31619976	4843.37702423		7	-5.7885039505	-6.0	4753.58276724	4842.99810398
8	-5.72654963863	-5.5	4740.63810397	4733.52073121		8	-5.73013087914	-5.5	4741.29948118	4733.25609321
9	-5.67211172835	-5.5	4729.14756916	4731.6466607		9	-5.67330899129	-5.5	4729.2766145	4731.26799813
10	-5.61827955034	-5.5	4717.70987427	4729.83491035		10	-5.62294605656	-5.5	4718.6129637	4729.6063445
11	-5.579152756	-5.5	4709.44902332	4728.68421732		11	-5.57827238087	-5.5	4709.13565458	4728.22270226
12	-5.53196921653	-5.5	4699.34274137	4727.22865967		12	-5.53403049686	-5.5	4699.68503342	4726.88991992
13	-5.4952130626	-5.5	4691.48362848	4726.2407914		13	-5.49667393765	-5.5	4691.69384463	4725.87337272
14	-5.46038450683	-5.5	4683.99313705	4725.36010402		14	-5.4647742089	-5.5	4684.84934262	4725.10242954
15	-5.42460983337	-5.5	4676.23564269	4724.47224023		15	-5.42497634063	-5.5	4676.19098003	4724.04401268
16	-5.37462408616	-5.5	4665.17728649	4723.0083969		16	-5.3758501388	-5.5	4665.33200071	4722.61572348
17	-5.33646850462	-5.5	4656.76050889	4722.10161803		17	-5.33450318425	-5.5	4656.18685764	4721.57062889
18	-5.30936042159	-5.5	4650.78650827	4721.67305626		18	-5.30978991786	-5.5	4650.75027673	4721.2318987
19	-5.28875566177	-5.5	4646.23162474	4721.52026876		19	-5.29123783745	-5.5	4646.65504839	4721.15070794
20	-5.26144330471	-5.5	4640.11743073	4721.13801269		20	-5.2646638647	-5.5	4640.70957501	4720.79130806
21	-5.23022908056	-5.0	4633.05383849	4603.4230649		21	-5.2307063509	-5.0	4633.00912971	4602.99941671
22	-5.1974036417	-5.0	4625.55699432	4602.12353518		22	-5.19878854085	-5.0	4625.72490748	4601.73333328
23	-5.17630911238	-5.0	4620.74184529	4601.31348139		23	-5.17652936711	-5.0	4620.63997611	4600.87437803
24	-5.15690988905	-5.0	4616.28276667	4600.58596509		24	-5.15841541736	-5.0	4616.48005457	4600.19174083
25	-5.13385599186	-5.0	4610.92666825	4599.7352477		25	-5.13705079339	-5.0	4611.52238708	4599.40157703
26	-5.11465852039	-5.0	4606.44134887	4599.0552809		26	-5.11766457136	-5.0	4606.99256358	4598.70745464
27	-5.09469059002	-5.0	4601.73450642	4598.36431726		27	-5.09569730443	-5.0	4601.80760893	4597.93164947
28	-5.06824387971	-5.0	4595.41958022	4597.43484977		28	-5.0697933124	-5.0	4595.62488259	4597.01970014
29	-5.04840825205	-5.0	4590.66449042	4596.79805349		29	-5.04876245833	-5.0	4590.57941515	4596.33032284
30	-5.03504606549	-5.0	4587.44709322	4596.43453945		30	-5.03640632254	-5.0	4587.60623434	4596.00093676
31	-5.02447353867	-5.0	4584.88362945	4596.19368887		31	-5.02751880639	-5.0	4585.45360304	4595.81788437
32	-5.00962457381	-5.0	4581.24197681	4595.8027759		32	-5.01206700577	-5.0	4581.66282069	4595.39579849
33	-4.98991276327	-5.0	4576.34960783	4595.23712954		33	-4.99160411022	-5.0	4576.58174866	4594.79267413
34	-4.97198865348	-5.0	4571.86625153	4594.76913911		34	-4.97407233491	-5.0	4572.19780916	4594.33439457
35	-4.96207037557	-5.0	4569.3752469	4594.64345028		35	-4.96306693061	-5.0	4569.43208843	4594.15960052
36	-4.94732428314	-5.0	4565.62688427	4594.34302355		36	-4.94987226172	-5.0	4566.08141391	4593.91585345
37	-4.93295633456	-5.0	4561.94175083	4594.08055278		37	-4.93577592335	-5.0	4562.46670553	4593.65660562
38	-4.92004606275	-5.0	4558.60252037	4593.90043269		38	-4.9215115987	-5.0	4558.77440345	4593.41318353
39	-4.90725721583	-5.0	4555.26373506	4593.74768479		39	-4.9088318424	-5.0	4555.46446559	4593.25837317
40	-4.89463232239	-5.0	4551.93666408	4593.62486668		40	-4.89725200287	-5.0	4552.41482331	4593.17148651
41	-4.88379204213	-5.0	4549.05539406	4593.59946749		41	-4.88615081156	-5.0	4549.46390194	4593.12679659
42	-4.87182871297	-5.0	4545.84258121	4593.5502925		42	-4.87400013526	-5.0	4546.20058375	4593.06146027
43	-4.85612235512	-5.0	4541.57370114	4593.3675708		43	-4.85830047711	-5.0	4541.93376292	4592.87079216
44	-4.84425932846	-5.0	4538.32468559	4593.38006548		44	-4.84619095832	-5.0	4538.61694295	4592.8644002
