350	4.07E-03	NULL	NULL		3.542857143	4.07E-03	NULL	NULL		2.6	2600	0.870375		0.476923077	0.870375		2.811791383	0.733444886					2.53	2530	0.7071		0.490118577	0.7071		2.53	2530	0.7163		0.490118577	0.7163
351	5.34E-03	NULL	NULL		3.532763533	5.34E-03	NULL	NULL		2.61	2610	0.8877		0.475095785	0.8877		2.76169265	0.762716598					2.53	2530	0.7115		0.490118577	0.7115		2.53	2530	0.7207		0.490118577	0.7207
352	6.94E-03	NULL	NULL		3.522727273	6.94E-03	NULL	NULL		2.62	2620	0.900825		0.473282443	0.900825		2.707423581	0.78447993					2.53	2530	0.716		0.490118577	0.716		2.53	2530	0.7253		0.490118577	0.7253
353	8.79E-03	NULL	NULL		3.512747875	8.79E-03	NULL	NULL		2.63	2630	0.909825		0.47148289	0.909825		2.660944206	0.803189126					2.53	2530	0.7208		0.490118577	0.7208		2.53	2530	0.7301		0.490118577	0.7301
354	1.09E-02	NULL	NULL		3.502824859	1.09E-02	NULL	NULL		2.64	2640	0.91438		0.46969697	0.91438		2.605042017	0.816928593					2.54	2540	0.7256		0.488188976	0.7256		2.54	2540	0.735		0.488188976	0.735
355	0.013575867	NULL	NULL		3.492957746	0.013575867	NULL	NULL		2.65	2650	0.913525		0.467924528	0.913525		2.556701031	0.834284886					2.54	2540	0.7305		0.488188976	0.7305		2.54	2540	0.74		0.488188976	0.74
356	1.66E-02	NULL	NULL		3.483146067	1.66E-02	NULL	NULL		2.66	2660	0.908375		0.466165414	0.908375		2.5	0.841820726					2.54	2540	0.7357		0.488188976	0.7357		2.54	2540	0.7453		0.488188976	0.7453
357	2.00E-02	NULL	NULL		3.473389356	2.00E-02	NULL	NULL		2.67	2670	0.89905		0.464419476	0.89905		2.450592885	0.849566972					2.54	2540	0.7409		0.488188976	0.7409		2.54	2540	0.7505		0.488188976	0.7505
358	2.40E-02	NULL	NULL		3.463687151	2.40E-02	NULL	NULL		2.68	2680	0.887775		0.462686567	0.887775		2.393822394	0.862568626					2.55	2550	0.7459		0.48627451	0.7459		2.55	2550	0.7557		0.48627451	0.7557
359	2.85E-02	NULL	NULL		3.454038997	2.85E-02	NULL	NULL		2.69	2690	0.869225		0.460966543	0.869225		2.339622642	0.868117133					2.55	2550	0.7513		0.48627451	0.7513		2.55	2550	0.7611		0.48627451	0.7611
360	3.36E-02	NULL	NULL		3.444444444	3.36E-02	NULL	NULL		2.7	2700	0.850375		0.459259259	0.850375		2.283609576	0.873922538					2.55	2550	0.7567		0.48627451	0.7567		2.55	2550	0.7666		0.48627451	0.7666
361	3.93E-02	NULL	NULL		3.434903047	3.93E-02	NULL	NULL		2.71	2710	0.82802		0.457564576	0.82802		2.226211849	0.877606512					2.55	2550	0.7623		0.48627451	0.7623		2.55	2550	0.7723		0.48627451	0.7723
362	4.53E-02	NULL	NULL		3.425414365	4.53E-02	NULL	NULL		2.72	2720	0.8038		0.455882353	0.8038		2.171628722	0.880197146					2.56	2560	0.7678		0.484375	0.7678		2.56	2560	0.7778		0.484375	0.7778
363	5.20E-02	NULL	NULL		3.415977961	5.20E-02	NULL	NULL		2.73	2730	0.78345		0.454212454	0.78345		2.112436116	0.886054915					2.56	2560	0.7733		0.484375	0.7733		2.56	2560	0.7835		0.484375	0.7835
364	5.98E-02	NULL	NULL		3.406593407	5.98E-02	NULL	NULL		2.74	2740	0.764		0.452554745	0.764		2.052980132	0.888557594					2.56	2560	0.7789		0.484375	0.7789		2.56	2560	0.7894		0.484375	0.7894
365	6.81E-02	NULL	NULL		3.397260274	6.81E-02	NULL	NULL		2.75	2750	0.745875		0.450909091	0.745875		1.996779388	0.891869037					2.56	2560	0.7849		0.484375	0.7849		2.56	2560	0.7954		0.484375	0.7954
366	7.61E-02	NULL	NULL		3.387978142	7.61E-02	NULL	NULL		2.76	2760	0.729075		0.449275362	0.729075		1.9375	0.895424682					2.57	2570	0.7909		0.482490272	0.7909		2.57	2570	0.8013		0.482490272	0.8013
367	8.51E-02	NULL	NULL		3.378746594	8.51E-02	NULL	NULL		2.77	2770	0.7132		0.44765343	0.7132		1.875945537	0.898529911					2.57	2570	0.7965		0.482490272	0.7965		2.57	2570	0.8069		0.482490272	0.8069
368	0.096248854	NULL	NULL		3.369565217	0.096248854	NULL	NULL		2.78	2780	0.6998		0.446043165	0.6998		1.815519766	0.901343272					2.57	2570	0.8024		0.482490272	0.8024		2.57	2570	0.8128		0.482490272	0.8128
369	0.107459052	NULL	NULL		3.360433604	0.107459052	NULL	NULL		2.79	2790	0.68626		0.444444444	0.68626		1.756373938	0.90361727					2.57	2570	0.8084		0.482490272	0.8084		2.57	2570	0.8188		0.482490272	0.8188
370	0.116243821	NULL	NULL		3.351351351	0.116243821	NULL	NULL		2.8	2800	0.67445		0.442857143	0.67445		1.693989071	0.905835254					2.57	2570	0.8146		0.482490272	0.8146		2.57	2570	0.825		0.482490272	0.825
371	0.126844149	NULL	NULL		3.342318059	0.126844149	NULL	NULL		2.81	2810	0.666725		0.441281139	0.666725		1.63372859	0.908322696					2.58	2580	0.8201		0.480620155	0.8201		2.58	2580	0.8306		0.480620155	0.8306
372	0.142500125	NULL	NULL		3.333333333	0.142500125	NULL	NULL		2.82	2820	0.661775		0.439716312	0.661775		1.571609632	0.909892981					2.58	2580	0.8256		0.480620155	0.8256		2.58	2580	0.8361		0.480620155	0.8361
373	0.156343585	NULL	NULL		3.324396783	0.156343585	NULL	NULL		2.83	2830	0.657125		0.438162544	0.657125		1.508515815	0.913924353					2.58	2580	0.8313		0.480620155	0.8313		2.58	2580	0.8419		0.480620155	0.8419
374	0.163589709	NULL	NULL		3.315508021	0.163589709	NULL	NULL		2.84	2840	0.655325		0.436619718	0.655325		1.445221445	0.916234283					2.58	2580	0.8368		0.480620155	0.8368		2.58	2580	0.8476		0.480620155	0.8476
375	0.172604461	NULL	NULL		3.306666667	0.172604461	NULL	NULL		2.85	2850	0.655175		0.435087719	0.655175		1.38238573	0.91855783					2.59	2590	0.8424		0.478764479	0.8424		2.59	2590	0.8532		0.478764479	0.8532
376	0.19186876	NULL	NULL		3.29787234	0.19186876	NULL	NULL		2.86	2860	0.65774		0.433566434	0.65774		1.319148936	0.921621645					2.59	2590	0.8479		0.478764479	0.8479		2.59	2590	0.8586		0.478764479	0.8586
377	0.211866205	NULL	NULL		3.289124668	0.211866205	NULL	NULL		2.87	2870	0.661775		0.432055749	0.661775		1.255060729	0.923271332					2.59	2590	0.8528		0.478764479	0.8528		2.59	2590	0.8636		0.478764479	0.8636
378	0.218185011	NULL	NULL		3.28042328	0.218185011	NULL	NULL		2.88	2880	0.66785		0.430555556	0.66785		1.191162344	0.925388828					2.59	2590	0.8566		0.478764479	0.8566		2.59	2590	0.8687		0.478764479	0.8687
379	0.220555167	NULL	NULL		3.27176781	0.220555167	NULL	NULL		2.89	2890	0.6746		0.429065744	0.6746		1.126248865	0.926932945					2.6	2600	0.8624		0.476923077	0.8624		2.6	2600	0.8743		0.476923077	0.8743
380	0.238075817	NULL	NULL		3.263157895	0.238075817	NULL	NULL		2.9	2900	0.68335		0.427586207	0.68335		1.061643836	0.927856595					2.6	2600	0.8683		0.476923077	0.8683		2.6	2600	0.879		0.476923077	0.879
381	0.267164021	NULL	NULL		3.254593176	0.267164021	NULL	NULL		2.91	2910	0.6946		0.426116838	0.6946		0.997586484	0.928934192					2.6	2600	0.8731		0.476923077	0.8731		2.6	2600	0.8839		0.476923077	0.8839
382	0.281272682	2.81E-01	NULL		3.246073298	0.281272682	0.281272682	NULL		2.92	2920	0.70625		0.424657534	0.70625		0.931630353	0.928061112					2.6	2600	0.8777		0.476923077	0.8777		2.6	2600	0.8888		0.476923077	0.8888
383	0.274923322	NULL	2.75E-01		3.237597911	0.274923322	NULL	0.274923322		2.93	2930	0.72134		0.423208191	0.72134		0.866526904	0.925873824					2.61	2610	0.8823		0.475095785	0.8823		2.61	2610	0.8936		0.475095785	0.8936
384	0.276943464	NULL	NULL		3.229166667	0.276943464	NULL	NULL		2.94	2940	0.738475		0.421768707	0.738475		0.8	0.919777335					2.61	2610	0.886		0.475095785	0.886		2.61	2610	0.8974		0.475095785	0.8974
385	0.305893744	NULL	NULL		3.220779221	0.305893744	NULL	NULL		2.95	2950	0.753775		0.420338983	0.753775		0.733727811	0.918019832					2.61	2610	0.8894		0.475095785	0.8894		2.61	2610	0.9007		0.475095785	0.9007
386	0.341158996	NULL	NULL		3.212435233	0.341158996	NULL	NULL		2.96	2960	0.7697		0.418918919	0.7697		0.667384284	0.928739266					2.61	2610	0.8931		0.475095785	0.8931		2.61	2610	0.9043		0.475095785	0.9043
387	0.345410194	3.45E-01	NULL		3.204134367	0.345410194	0.345410194	NULL		2.97	2970	0.787275		0.417508418	0.787275		0.601649685	0.935686642					2.62	2620	0.8966		0.473282443	0.8966		2.62	2620	0.9082		0.473282443	0.9082
388	0.326744337	NULL	3.27E-01		3.195876289	0.326744337	NULL	0.326744337		2.98	2980	0.80405		0.416107383	0.80405		0.53633218	0.937836824					2.62	2620	0.9		0.473282443	0.9		2.62	2620	0.9117		0.473282443	0.9117
389	0.32982279	NULL	NULL		3.187660668	0.32982279	NULL	NULL		2.99	2990	0.82125		0.414715719	0.82125		0.46969697	0.91438					2.62	2620	0.9023		0.473282443	0.9023		2.62	2620	0.9141		0.473282443	0.9141
390	0.369657563	NULL	NULL		3.179487179	0.369657563	NULL	NULL		3	3000	0.84008		0.413333333	0.84008		0.402597403	0.919575					2.62	2620	0.9044		0.473282443	0.9044		2.62	2620	0.9163		0.473282443	0.9163
391	0.410389899	4.10E-01	NULL		3.171355499	0.410389899	0.410389899	NULL		3.01	3010	0.85785		0.411960133	0.85785		0.33604336	0.9202					2.63	2630	0.9068		0.47148289	0.9068		2.63	2630	0.9187		0.47148289	0.9187
392	0.405226629	NULL	NULL		3.163265306	0.405226629	NULL	NULL		3.02	3020	0.872875		0.410596026	0.872875		0.269565217	0.926275					2.63	2630	0.9091		0.47148289	0.9091		2.63	2630	0.9212		0.47148289	0.9212
393	0.37480504	NULL	NULL		3.155216285	0.37480504	NULL	NULL		3.03	3030	0.886		0.409240924	0.886		0.204283361	0.9333					2.63	2630	0.911		0.47148289	0.911		2.63	2630	0.9233		0.47148289	0.9233
394	0.372922113	NULL	3.73E-01		3.147208122	0.372922113	NULL	0.372922113		3.04	3040	0.897325		0.407894737	0.897325		0.20294599	0.9337					2.63	2630	0.9124		0.47148289	0.9124		2.63	2630	0.9247		0.47148289	0.9247
395	0.415238749	NULL	NULL		3.139240506	0.415238749	NULL	NULL		3.05	3050	0.906425		0.406557377	0.906425		0.139482565	0.8792					2.64	2640	0.9133		0.46969697	0.9133		2.64	2640	0.9255		0.46969697	0.9255
396	0.466929261	NULL	NULL		3.131313131	0.466929261	NULL	NULL		3.06	3060	0.91345		0.405228758	0.91345								2.64	2640	0.9139		0.46969697	0.9139		2.64	2640	0.9261		0.46969697	0.9261
397	0.468923532	4.69E-01	NULL		3.123425693	0.468923532	0.468923532	NULL		3.07	3070	0.91794		0.403908795	0.91794								2.64	2640	0.9145		0.46969697	0.9145		2.64	2640	0.9268		0.46969697	0.9268
398	0.427567131	NULL	NULL		3.115577889	0.427567131	NULL	NULL		3.08	3080	0.919575		0.402597403	0.919575								2.64	2640	0.9149		0.46969697	0.9149		2.64	2640	0.9271		0.46969697	0.9271
399	0.406228246	NULL	4.06E-01		3.107769424	0.406228246	NULL	0.406228246		3.09	3090	0.9182		0.401294498	0.9182								2.64	2640	0.9153		0.46969697	0.9153		2.64	2640	0.9276		0.46969697	0.9276
400	0.43506086	NULL	NULL		3.1	0.43506086	NULL	NULL		3.1	3100	0.913925		0.4	0.913925								2.65	2650	0.9148		0.467924528	0.9148		2.65	2650	0.9271		0.467924528	0.9271
401	0.497061391	NULL	NULL		3.092269327	0.497061391	NULL	NULL		3.11	3110	0.9077		0.398713826	0.9077								2.65	2650	0.9137		0.467924528	0.9137		2.65	2650	0.9261		0.467924528	0.9261
402	0.530805784	5.31E-01	NULL		3.084577114	0.530805784	0.530805784	NULL		3.12	3120	0.89915		0.397435897	0.89915								2.65	2650	0.9133		0.467924528	0.9133		2.65	2650	0.9255		0.467924528	0.9255
403	0.498934148	NULL	NULL		3.076923077	0.498934148	NULL	NULL		3.13	3130	0.88895		0.396166134	0.88895								2.65	2650	0.9123		0.467924528	0.9123		2.65	2650	0.9243		0.467924528	0.9243
404	0.450121611	NULL	NULL		3.069306931	0.450121611	NULL	NULL		3.14	3140	0.877175		0.394904459	0.877175								2.66	2660	0.9108		0.466165414	0.9108		2.66	2660	0.9226		0.466165414	0.9226
405	0.441228315	NULL	4.41E-01		3.061728395	0.441228315	NULL	0.441228315		3.15	3150	0.86236		0.393650794	0.86236								2.66	2660	0.9095		0.466165414	0.9095		2.66	2660	0.921		0.466165414	0.921
406	0.486119795	NULL	NULL		3.054187192	0.486119795	NULL	NULL		3.16	3160	0.846525		0.392405063	0.846525								2.66	2660	0.9078		0.466165414	0.9078		2.66	2660	0.9191		0.466165414	0.9191
407	0.554178716	NULL	NULL		3.046683047	0.554178716	NULL	NULL		3.17	3170	0.832275		0.391167192	0.832275								2.66	2660	0.9054		0.466165414	0.9054		2.66	2660	0.9171		0.466165414	0.9171
408	0.575785325	5.76E-01	NULL		3.039215686	0.575785325	0.575785325	NULL		3.18	3180	0.8171		0.389937107	0.8171								2.67	2670	0.9025		0.464419476	0.9025		2.67	2670	0.9147		0.464419476	0.9147
409	0.526275487	NULL	NULL		3.031784841	0.526275487	NULL	NULL		3.19	3190	0.802225		0.388714734	0.802225								2.67	2670	0.8999		0.464419476	0.8999		2.67	2670	0.9119		0.464419476	0.9119
410	0.473656936	NULL	NULL		3.024390244	0.473656936	NULL	NULL		3.2	3200	0.787525		0.3875	0.787525								2.67	2670	0.8974		0.464419476	0.8974		2.67	2670	0.909		0.464419476	0.909
411	0.469956196	NULL	4.70E-01		3.01703163	0.469956196	NULL	0.469956196		3.21	3210	0.77395		0.386292835	0.77395								2.67	2670	0.8964		0.464419476	0.8964		2.67	2670	0.9069		0.464419476	0.9069
412	0.521184589	NULL	NULL		3.009708738	0.521184589	NULL	NULL		3.22	3220	0.75754		0.385093168	0.75754								2.68	2680	0.8944		0.462686567	0.8944		2.68	2680	0.9048		0.462686567	0.9048
413	0.59356885	NULL	NULL		3.002421308	0.59356885	NULL	NULL		3.23	3230	0.742625		0.383900929	0.742625								2.68	2680	0.89		0.462686567	0.89		2.68	2680	0.9005		0.462686567	0.9005
414	0.616906386	6.17E-01	NULL		2.995169082	0.616906386	0.616906386	NULL		3.24	3240	0.731		0.382716049	0.731								2.68	2680	0.8854		0.462686567	0.8854		2.68	2680	0.8958		0.462686567	0.8958
415	0.566405394	NULL	NULL		2.987951807	0.566405394	NULL	NULL		3.25	3250	0.719575		0.381538462	0.719575								2.68	2680	0.8813		0.462686567	0.8813		2.68	2680	0.8917		0.462686567	0.8917
416	0.504892551	NULL	NULL		2.980769231	0.504892551	NULL	NULL		3.26	3260	0.7086		0.380368098	0.7086								2.69	2690	0.8767		0.460966543	0.8767		2.69	2690	0.8873		0.460966543	0.8873
417	0.487583572	NULL	4.88E-01		2.973621103	0.487583572	NULL	0.487583572		3.27	3270	0.6988		0.379204893	0.6988								2.69	2690	0.8714		0.460966543	0.8714		2.69	2690	0.8823		0.460966543	0.8823
418	0.526418162	NULL	NULL		2.966507177	0.526418162	NULL	NULL		3.28	3280	0.690675		0.37804878	0.690675								2.69	2690	0.8666		0.460966543	0.8666		2.69	2690	0.8777		0.460966543	0.8777
419	0.601633478	NULL	NULL		2.959427208	0.601633478	NULL	NULL		3.29	3290	0.68244		0.376899696	0.68244								2.69	2690	0.8622		0.460966543	0.8622		2.69	2690	0.8734		0.460966543	0.8734
420	0.652900837	6.53E-01	NULL		2.952380952	0.652900837	0.652900837	NULL		3.3	3300	0.67485		0.375757576	0.67485								2.7	2700	0.8573		0.459259259	0.8573		2.7	2700	0.8684		0.459259259	0.8684
421	0.626916773	NULL	NULL		2.945368171	0.626916773	NULL	NULL		3.31	3310	0.66965		0.374622356	0.66965								2.7	2700	0.8529		0.459259259	0.8529		2.7	2700	0.8635		0.459259259	0.8635
422	0.55741302	NULL	NULL		2.938388626	0.55741302	NULL	NULL		3.32	3320	0.66605		0.373493976	0.66605								2.7	2700	0.8483		0.459259259	0.8483		2.7	2700	0.8589		0.459259259	0.8589
423	0.510525604	NULL	5.11E-01		2.93144208	0.510525604	NULL	0.510525604		3.33	3330	0.661475		0.372372372	0.661475								2.7	2700	0.843		0.459259259	0.843		2.7	2700	0.8537		0.459259259	0.8537
424	0.515316143	NULL	NULL		2.924528302	0.515316143	NULL	NULL		3.34	3340	0.65965		0.371257485	0.65965								2.71	2710	0.838		0.457564576	0.838		2.71	2710	0.8486		0.457564576	0.8486
425	0.571354398	NULL	NULL		2.917647059	0.571354398	NULL	NULL		3.35	3350	0.6578		0.370149254	0.6578								2.71	2710	0.8334		0.457564576	0.8334		2.71	2710	0.844		0.457564576	0.844
426	0.650150066	NULL	NULL		2.910798122	0.650150066	NULL	NULL		3.36	3360	0.65774		0.369047619	0.65774								2.71	2710	0.8289		0.457564576	0.8289		2.71	2710	0.8395		0.457564576	0.8395
427	0.685985116	6.86E-01	NULL		2.903981265	0.685985116	0.685985116	NULL		3.37	3370	0.6575		0.367952522	0.6575								2.71	2710	0.8229		0.457564576	0.8229		2.71	2710	0.8332		0.457564576	0.8332
428	0.641497575	NULL	NULL		2.897196262	0.641497575	NULL	NULL		3.38	3380	0.659125		0.366863905	0.659125								2.71	2710	0.8169		0.457564576	0.8169		2.71	2710	0.8272		0.457564576	0.8272
429	0.567193855	NULL	NULL		2.89044289	0.567193855	NULL	NULL		3.39	3390	0.66265		0.365781711	0.66265								2.72	2720	0.8119		0.455882353	0.8119		2.72	2720	0.8221		0.455882353	0.8221
430	0.525423172	NULL	5.25E-01		2.88372093	0.525423172	NULL	0.525423172		3.4	3400	0.66575		0.364705882	0.66575								2.72	2720	0.8066		0.455882353	0.8066		2.72	2720	0.8171		0.455882353	0.8171
431	0.536852618	NULL	NULL		2.877030162	0.536852618	NULL	NULL		3.41	3410	0.66945		0.363636364	0.66945								2.72	2720	0.801		0.455882353	0.801		2.72	2720	0.8115		0.455882353	0.8115
432	0.59755157	NULL	NULL		2.87037037	0.59755157	NULL	NULL		3.42	3420	0.674175		0.362573099	0.674175								2.72	2720	0.7957		0.455882353	0.7957		2.72	2720	0.806		0.455882353	0.806
433	0.677866678	NULL	NULL		2.863741339	0.677866678	NULL	NULL		3.43	3430	0.68155		0.361516035	0.68155								2.73	2730	0.7904		0.454212454	0.7904		2.73	2730	0.8005		0.454212454	0.8005
434	0.715349646	7.15E-01	NULL		2.857142857	0.715349646	0.715349646	NULL		3.44	3440	0.68894		0.360465116	0.68894								2.73	2730	0.7857		0.454212454	0.7857		2.73	2730	0.7956		0.454212454	0.7956
435	0.674868698	NULL	NULL		2.850574713	0.674868698	NULL	NULL		3.45	3450	0.697625		0.35942029	0.697625								2.73	2730	0.7815		0.454212454	0.7815		2.73	2730	0.7911		0.454212454	0.7911
436	0.599258566	NULL	NULL		2.844036697	0.599258566	NULL	NULL		3.46	3460	0.705975		0.358381503	0.705975								2.73	2730	0.7762		0.454212454	0.7762		2.73	2730	0.7859		0.454212454	0.7859
437	0.547998206	NULL	NULL		2.837528604	0.547998206	NULL	NULL		3.47	3470	0.71515		0.357348703	0.71515								2.74	2740	0.7712		0.452554745	0.7712		2.74	2740	0.7809		0.452554745	0.7809
438	0.54355555	NULL	5.44E-01		2.831050228	0.54355555	NULL	0.54355555		3.48	3480	0.7257		0.356321839	0.7257								2.74	2740	0.7669		0.452554745	0.7669		2.74	2740	0.7767		0.452554745	0.7767
439	0.589019456	NULL	NULL		2.824601367	0.589019456	NULL	NULL		3.49	3490	0.735225		0.35530086	0.735225								2.74	2740	0.7614		0.452554745	0.7614		2.74	2740	0.7711		0.452554745	0.7711
440	0.667469478	NULL	NULL		2.818181818	0.667469478	NULL	NULL		3.5	3500	0.7458		0.354285714	0.7458								2.74	2740	0.7565		0.452554745	0.7565		2.74	2740	0.7658		0.452554745	0.7658
441	0.733444886	7.33E-01	NULL		2.811791383	0.733444886	0.733444886	NULL		3.51	3510	0.7584		0.353276353	0.7584								2.75	2750	0.7522		0.450909091	0.7522		2.75	2750	0.7613		0.450909091	0.7613
442	0.731941255	NULL	NULL		2.805429864	0.731941255	NULL	NULL		3.52	3520	0.772475		0.352272727	0.772475								2.75	2750	0.748		0.450909091	0.748		2.75	2750	0.7569		0.450909091	0.7569
443	0.667481941	NULL	NULL		2.799097065	0.667481941	NULL	NULL		3.53	3530	0.784175		0.351274788	0.784175								2.75	2750	0.7439		0.450909091	0.7439		2.75	2750	0.7527		0.450909091	0.7527
444	0.594628637	NULL	NULL		2.792792793	0.594628637	NULL	NULL		3.54	3540	0.796		0.350282486	0.796								2.75	2750	0.7394		0.450909091	0.7394		2.75	2750	0.7484		0.450909091	0.7484
445	0.556404265	NULL	5.56E-01		2.786516854	0.556404265	NULL	0.556404265		3.55	3550	0.808125		0.349295775	0.808125								2.76	2760	0.7345		0.449275362	0.7345		2.76	2760	0.7437		0.449275362	0.7437
446	0.56517839	NULL	NULL		2.780269058	0.56517839	NULL	NULL		3.56	3560	0.820425		0.348314607	0.820425								2.76	2760	0.731		0.449275362	0.731		2.76	2760	0.7395		0.449275362	0.7395
447	0.619229712	NULL	NULL		2.774049217	0.619229712	NULL	NULL		3.57	3570	0.83235		0.347338936	0.83235								2.76	2760	0.7276		0.449275362	0.7276		2.76	2760	0.7358		0.449275362	0.7358
448	0.701305325	NULL	NULL		2.767857143	0.701305325	NULL	NULL		3.58	3580	0.84564		0.346368715	0.84564								2.76	2760	0.7232		0.449275362	0.7232		2.76	2760	0.7314		0.449275362	0.7314
449	0.762716598	7.63E-01	NULL		2.76169265	0.762716598	0.762716598	NULL		3.59	3590	0.857775		0.3454039	0.857775								2.77	2770	0.7189		0.44765343	0.7189		2.77	2770	0.7271		0.44765343	0.7271
450	0.75119289	NULL	NULL		2.755555556	0.75119289	NULL	NULL		3.6	3600	0.868375		0.344444444	0.868375								2.77	2770	0.715		0.44765343	0.715		2.77	2770	0.7233		0.44765343	0.7233
451	0.680890837	NULL	NULL		2.749445676	0.680890837	NULL	NULL		3.61	3610	0.8781		0.343490305	0.8781								2.77	2770	0.7111		0.44765343	0.7111		2.77	2770	0.7194		0.44765343	0.7194
452	0.607657806	NULL	NULL		2.743362832	0.607657806	NULL	NULL		3.62	3620	0.886925		0.342541436	0.886925								2.77	2770	0.7078		0.44765343	0.7078		2.77	2770	0.7159		0.44765343	0.7159
453	0.569695094	NULL	5.70E-01		2.737306843	0.569695094	NULL	0.569695094		3.63	3630	0.8951		0.341597796	0.8951								2.78	2780	0.7048		0.446043165	0.7048		2.78	2780	0.7128		0.446043165	0.7128
454	0.576978787	NULL	NULL		2.731277533	0.576978787	NULL	NULL		3.64	3640	0.9025		0.340659341	0.9025								2.78	2780	0.7016		0.446043165	0.7016		2.78	2780	0.7096		0.446043165	0.7096
455	0.627001885	NULL	NULL		2.725274725	0.627001885	NULL	NULL		3.65	3650	0.90882		0.339726027	0.90882								2.78	2780	0.6981		0.446043165	0.6981		2.78	2780	0.7061		0.446043165	0.7061
456	0.706090146	NULL	NULL		2.719298246	0.706090146	NULL	NULL		3.66	3660	0.914075		0.338797814	0.914075								2.78	2780	0.6947		0.446043165	0.6947		2.78	2780	0.7027		0.446043165	0.7027
457	0.774980468	NULL	NULL		2.713347921	0.774980468	NULL	NULL		3.67	3670	0.9177		0.337874659	0.9177								2.79	2790	0.6917		0.444444444	0.6917		2.79	2790	0.6997		0.444444444	0.6997
458	0.78447993	7.84E-01	NULL		2.707423581	0.78447993	0.78447993	NULL		3.68	3680	0.91945		0.336956522	0.91945								2.79	2790	0.6892		0.444444444	0.6892		2.79	2790	0.6972		0.444444444	0.6972
459	0.728145458	NULL	NULL		2.701525054	0.728145458	NULL	NULL		3.69	3690	0.9202		0.33604336	0.9202								2.79	2790	0.6867		0.444444444	0.6867		2.79	2790	0.6945		0.444444444	0.6945
460	0.650241001	NULL	NULL		2.695652174	0.650241001	NULL	NULL		3.7	3700	0.9197		0.335135135	0.9197								2.79	2790	0.6835		0.444444444	0.6835		2.79	2790	0.6913		0.444444444	0.6913
461	0.594922341	NULL	NULL		2.689804772	0.594922341	NULL	NULL		3.71	3710	0.917975		0.334231806	0.917975								2.79	2790	0.6802		0.444444444	0.6802		2.79	2790	0.6882		0.444444444	0.6882
462	0.578669758	NULL	5.79E-01		2.683982684	0.578669758	NULL	0.578669758		3.72	3720	0.91468		0.333333333	0.91468								2.8	2800	0.6775		0.442857143	0.6775		2.8	2800	0.6856		0.442857143	0.6856
463	0.604498593	NULL	NULL		2.678185745	0.604498593	NULL	NULL		3.73	3730	0.91025		0.332439678	0.91025								2.8	2800	0.6755		0.442857143	0.6755		2.8	2800	0.6834		0.442857143	0.6834
464	0.666854942	NULL	NULL		2.672413793	0.666854942	NULL	NULL		3.74	3740	0.9048		0.331550802	0.9048								2.8	2800	0.6736		0.442857143	0.6736		2.8	2800	0.6815		0.442857143	0.6815
