Column 1: Number of ignored points
Column 2: Y-axis intersept point in nm
Column 3: -m_1 index (given by l/2) in nm
Column 4: Film thickness calculated from the slope a (NOT final) in nm
Column 5: Film thickness 2nd iteration (d2 in Table 1 in Swanepoel(1983)) in nm
Column 1-5 LINEAR interp, Column 6-10 SPLINE interp
0	-1.9986464551	-2.0	1888.88820911	1912.09085467		0	-2.12984209043	-2.0	1901.51236581	1906.84678531
1	-1.94716841009	-2.0	1862.57446766	1897.92000213		1	-2.03107647434	-2.0	1880.92083423	1902.47762745
2	-1.91760828317	-2.0	1857.01168554	1897.64005429		2	-1.93274177821	-2.0	1859.97971846	1898.14250935
3	-1.83110011036	-2.0	1838.95305471	1894.52360069		3	-1.85091329709	-2.0	1843.11357312	1895.36801701
4	-1.77239543062	-2.0	1827.13087796	1893.25121099		4	-1.78463549188	-2.0	1829.61466266	1893.66702044
5	-1.73129236213	-1.5	1818.88842237	1780.14750697		5	-1.73343279984	-1.5	1819.22454848	1780.11898119
6	-1.68695028937	-1.5	1809.8016661	1778.11344606		6	-1.69529617976	-1.5	1811.4632049	1778.33753864
7	-1.66961270892	-1.5	1806.27735411	1777.16434442		7	-1.66676826847	-1.5	1805.60655916	1776.97143301
8	-1.63844327866	-1.5	1799.74135788	1775.72210529		8	-1.64464485806	-1.5	1801.00602572	1775.87421899
9	-1.62921319065	-1.5	1797.80552804	1775.11567482		9	-1.6262651088	-1.5	1797.12296569	1774.93776253
10	-1.60746398181	-1.5	1793.10684203	1774.07050033		10	-1.61129823051	-1.5	1793.90785552	1774.14553805
11	-1.59692600121	-1.5	1790.80563768	1773.46366351		11	-1.59527629362	-1.5	1790.39400182	1773.333216
12	-1.57888616066	-1.5	1786.76127389	1772.59444526		12	-1.58044388282	-1.5	1787.07742167	1772.58686189
13	-1.5700251948	-1.5	1784.7475793	1772.09410575		13	-1.56882970056	-1.5	1784.43258329	1771.98188438
14	-1.55808151542	-1.5	1781.96850409	1771.49237174		14	-1.55896846352	-1.5	1782.14172536	1771.46003107
15	-1.55103665104	-1.5	1780.29934831	1771.09512194		15	-1.55098468421	-1.5	1780.24885622	1771.02467302
16	-1.54234837705	-1.5	1778.19192212	1770.64771157		16	-1.54311997744	-1.5	1778.34238514	1770.60781404
17	-1.53524513188	-1.5	1776.43123319	1770.2788597		17	-1.53520293167	-1.5	1776.37888028	1770.20428787
18	-1.52795861024	-1.5	1774.58217061	1769.91818851		18	-1.52842404547	-1.5	1774.65930115	1769.86273628
19	-1.52196182517	-1.5	1773.02491711	1769.62666722		19	-1.52176446544	-1.5	1772.92917795	1769.54221485
20	-1.51554437909	-1.5	1771.3164771	1769.33414667		20	-1.5156612167	-1.5	1771.30477861	1769.26219958
21	-1.50981037848	-1.5	1769.75174099	1769.08930513		21	-1.50966046202	-1.5	1769.66699511	1769.00475816
22	-1.50487142207	-1.5	1768.36935059	1768.89748523		22	-1.50475286116	-1.5	1768.29344613	1768.81373179
23	-1.49983713356	-1.5	1766.92219433	1768.72062882		23	-1.49933564754	-1.5	1766.73585991	1768.61961983
24	-1.49499387081	-1.5	1765.49151893	1768.57395754		24	-1.4947013868	-1.5	1765.36714151	1768.48315552
25	-1.49004836261	-1.5	1763.98883616	1768.44637636		25	-1.48945868225	-1.5	1763.77388762	1768.34210273
26	-1.48649374203	-1.5	1762.87797834	1768.40998374		26	-1.48587677557	-1.5	1762.65450583	1768.30594916
27	-1.48512942655	-1.5	1762.43926731	1768.50017071		27	-1.48426261528	-1.5	1762.13538481	1768.38620958
28	-1.48327324459	-1.5	1761.82351874	1768.58372436		28	-1.48237972644	-1.5	1761.51077464	1768.47168239
29	-1.4840109362	-1.5	1762.07576607	1768.81455418		29	-1.48269228492	-1.5	1761.61767655	1768.68548541
30	-1.48519120663	-1.5	1762.49274301	1769.07662994		30	-1.48534555704	-1.5	1762.55428327	1769.02635078
31	-1.48820702291	-1.5	1763.59396532	1769.43864257		31	-1.4881649599	-1.5	1763.58389297	1769.37428087
32	-1.49475943457	-1.5	1766.06780181	1769.97638051		32	-1.49554258829	-1.5	1766.36811633	1769.95042257
33	-1.50612136666	-1.5	1770.50654293	1770.7279366		33	-1.5069484679	-1.5	1770.82390542	1770.69354361
34	-1.51997616812	-1.5	1776.12167856	1771.53086399		34	-1.52097739232	-1.5	1776.509087	1771.49342359
35	-1.51089914718	-1.5	1772.25369961	1770.94450071		35	-1.51195857968	-1.5	1772.66613582	1770.89611707
36	-1.50195496276	-1.5	1768.28484669	1770.45779026		36	-1.50236182283	-1.5	1768.40649324	1770.35325123
37	-1.49205033864	-1.5	1763.69747453	1770.02031309		37	-1.49150869213	-1.5	1763.37771956	1769.84610591
38	-1.48043578421	-1.5	1758.06971988	1769.61630439		38	-1.4797103968	-1.5	1757.66063981	1769.43234963
39	-1.46438083112	-1.5	1749.90334154	1769.10925208		39	-1.46365218481	-1.5	1749.49279178	1768.92998057
40	-1.45135224187	-1.5	1742.95299469	1769.13114519		40	-1.45085334159	-1.5	1742.66578729	1768.97296872
41	-1.44760937162	-1.5	1740.85788242	1770.14716112		41	-1.4479875963	-1.5	1741.06220562	1770.04960175
42	-1.44443189535	-1.5	1738.97926634	1771.43979892		42	-1.44549591067	-1.5	1739.5894324	1771.37036216
43	-1.43693138571	-1.5	1734.27250669	1772.69929505		43	-1.43958858725	-1.5	1735.8845544	1772.70538526
44	-1.42413229316	-1.5	1725.71490623	1774.03480476		44	-1.42717453747	-1.5	1727.58636145	1773.9756799
