Column 1: energy in eV
Column 2: k *1e-3, linear interpolation
Column 3: energy in eV
Column 4: k *1e-3, spline interpolation
Column 5: lambda in nm
Column 6: k *1e-3, linear interpolation
Column 7: lambda in nm
Column 8: k *1e-3, spline interpolation
0.234374644612	5.070396436	0.234374644612	4.35369923482	5290.0	5.070396436	5290.0	4.35369923482
0.250980135628	1.63864021659	0.250980135628	1.16369340433	4940.0	1.63864021659	4940.0	1.16369340433
0.267207299569	-0.0266652576545	0.267207299569	-0.307640316146	4640.0	-0.0266652576545	4640.0	-0.307640316146
0.281782243182	-0.792985341091	0.281782243182	-0.837355286071	4400.0	-0.792985341091	4400.0	-0.837355286071
0.297324189448	-0.79877452003	0.297324189448	-0.888370901265	4170.0	-0.79877452003	4170.0	-0.888370901265
0.317095107417	-0.683697667537	0.316286191327	-0.724364940105	3910.0	-0.683697667537	3920.0	-0.724364940105
0.333290825269	-0.73458321777	0.333290825269	-0.721469678398	3720.0	-0.73458321777	3720.0	-0.721469678398
0.349251230986	-0.645274165009	0.349251230986	-0.665199752001	3550.0	-0.645274165009	3550.0	-0.665199752001
0.366817121302	-0.476046390505	0.366817121302	-0.481867115478	3380.0	-0.476046390505	3380.0	-0.481867115478
0.382667243827	-0.427044365196	0.382667243827	-0.419491278839	3240.0	-0.427044365196	3240.0	-0.419491278839
0.398662980707	-0.377956330517	0.398662980707	-0.363438399552	3110.0	-0.377956330517	3110.0	-0.363438399552
0.416054318792	-0.242161559209	0.416054318792	-0.244712123074	2980.0	-0.242161559209	2980.0	-0.244712123074
0.430500649306	-0.243525930427	0.430500649306	-0.245263630916	2880.0	-0.243525930427	2880.0	-0.245263630916
0.449218068841	-0.20739275916	0.449218068841	-0.151526595445	2760.0	-0.20739275916	2760.0	-0.151526595445
0.464360250936	-0.231146723774	0.464360250936	-0.224605568883	2670.0	-0.231146723774	2670.0	-0.224605568883
0.480558864341	-0.320385276508	0.480558864341	-0.3526650641	2580.0	-0.320385276508	2580.0	-0.3526650641
0.498328725884	-0.455447054343	0.498328725884	-0.447981136072	2488.0	-0.455447054343	2488.0	-0.447981136072
0.514884497508	-0.314609463136	0.514884497508	-0.299345353652	2408.0	-0.314609463136	2408.0	-0.299345353652
0.53143672096	-0.183829868203	0.53143672096	-0.194564697577	2333.0	-0.183829868203	2333.0	-0.194564697577
0.547633334806	-0.329613558651	0.547633334806	-0.336940449467	2264.0	-0.329613558651	2264.0	-0.336940449467
0.564077283894	-0.320087624975	0.564077283894	-0.316064803633	2198.0	-0.320087624975	2198.0	-0.316064803633
0.580178694431	-0.10697986186	0.58045031367	-0.133935266691	2137.0	-0.10697986186	2136.0	-0.133935266691
0.596938791526	0.172878378154	0.597226334297	0.164401441884	2077.0	0.172878378154	2076.0	0.164401441884
0.613479401286	0.375097685728	0.613479401286	0.378169835505	2021.0	0.375097685728	2021.0	0.378169835505
0.62968099035	0.661167831705	0.62968099035	0.624275023724	1969.0	0.661167831705	1969.0	0.624275023724
0.646087477853	1.07326888455	0.645750973958	1.02185089998	1919.0	1.07326888455	1920.0	1.02185089998
0.662308691239	1.59674064665	0.662308691239	1.5846225283	1872.0	1.59674064665	1872.0	1.5846225283
0.678993357065	2.17419257382	0.678993357065	2.19355563779	1826.0	2.17419257382	1826.0	2.19355563779
0.695368407179	2.65359063353	0.695368407179	2.69434870218	1783.0	2.65359063353	1783.0	2.69434870218
0.712143520965	3.00061261675	0.712143520965	3.0493651803	1741.0	3.00061261675	1741.0	3.0493651803
0.728461733255	3.16014696092	0.728461733255	3.20226087039	1702.0	3.16014696092	1702.0	3.20226087039
0.745097277644	3.14158583803	0.745097277644	3.1788274416	1664.0	3.14158583803	1664.0	3.1788274416
0.761573630221	2.98227393657	0.761573630221	3.01240594858	1628.0	2.98227393657	1628.0	3.01240594858
0.778306258632	2.74352302436	0.778306258632	2.76246222806	1593.0	2.74352302436	1593.0	2.76246222806
0.794770429487	2.43065503408	0.794770429487	2.44412665876	1560.0	2.43065503408	1560.0	2.44412665876
0.810884153041	2.0893474971	0.810884153041	2.09698160448	1529.0	2.0893474971	1529.0	2.09698160448
0.827664799733	1.75537697207	0.827112655103	1.75806972878	1498.0	1.75537697207	1499.0	1.75806972878
0.843429843537	1.46058729587	0.843429843537	1.45231885354	1470.0	1.46058729587	1470.0	1.45231885354
0.859807122053	1.21552740331	0.859807122053	1.2108918965	1442.0	1.21552740331	1442.0	1.2108918965
0.876213335689	1.02164008022	0.876213335689	1.01779955162	1415.0	1.02164008022	1415.0	1.01779955162
0.892614737221	0.851817969021	0.892614737221	0.846563516378	1389.0	0.851817969021	1389.0	0.846563516378
0.908974978006	0.707532215313	0.908974978006	0.70398765634	1364.0	0.707532215313	1364.0	0.70398765634
0.924565152871	0.59517071212	0.924565152871	0.589569346617	1341.0	0.59517071212	1341.0	0.589569346617
0.940699446131	0.524175324751	0.940699446131	0.519832556209	1318.0	0.524175324751	1318.0	0.519832556209
0.957406849421	0.475294776343	0.957406849421	0.470293951816	1295.0	0.475294776343	1295.0	0.470293951816
0.973188281005	0.43566970421	0.973188281005	0.433392364429	1274.0	0.43566970421	1274.0	0.433392364429
0.989498699122	0.420276840051	0.989498699122	0.422875126869	1253.0	0.420276840051	1253.0	0.422875126869
1.00554896188	0.423930743758	1.00554896188	0.423729697387	1233.0	0.423930743758	1233.0	0.423729697387
1.02212849959	0.408673699963	1.02212849959	0.411902138365	1213.0	0.408673699963	1213.0	0.411902138365
