Column 1-2 and 5-6: raw data (x,y), Column 3-4 and 7-8 fitted line (x,y)
x = n/lambda [*1e-3 in 1/nm], y = l/2 [arb. units] where l=0,1,2...
x(lin)		y(lin)	x(lin)		y(lin)		x(spl)		y(spl)	x(spl)		y(spl) 
0.399138591529	0.0	0.0	-1.56940337999		0.399770390712	0.0	0.0	-1.5677422684
0.539114280168	0.5	0.399138591529	-0.0857385976546		0.535853494591	0.5	0.399770390712	-0.0819686947551
0.67612603527	1.0	0.539114280168	0.43457440646		0.676469696683	1.0	0.535853494591	0.423793323295
0.828616023095	1.5	0.67612603527	0.943869974778		0.827798740515	1.5	0.676469696683	0.946402906067
0.959945036299	2.0	0.828616023095	1.51070071828		0.96296898988	2.0	0.827798740515	1.50882748646
1.10361973876	2.5	0.959945036299	1.99887258621		1.10588575964	2.5	0.96296898988	2.01119681925
1.23454749816	3.0	1.10361973876	2.53293544225		1.23030613085	3.0	1.10588575964	2.54235661667
1.34952495411	3.5	1.23454749816	3.01961578281		1.35390494859	3.5	1.23030613085	3.00477330349
1.50151575917	4.0	1.34952495411	3.44700618249		1.49584075707	4.0	1.35390494859	3.46413663152
1.64686755014	4.5	1.50151575917	4.01198138031		1.64637526054	4.5	1.49584075707	3.99165062032
1.76586892915	5.0	1.64686755014	4.55227825435		1.77156762733	5.0	1.64637526054	4.55112223794
1.9043407347	5.5	1.76586892915	4.99462624783		1.90055931806	5.5	1.77156762733	5.01640809831
2.0332613034	6.0	1.9043407347	5.50934906742		2.03284970244	6.0	1.90055931806	5.49581440195
2.16472509674	6.5	2.0332613034	5.98856834501		2.16470143973	6.5	2.03284970244	5.98748052261
2.30041338894	7.0	2.16472509674	6.4772412132		2.29994564253	7.0	2.16470143973	6.47751638184
2.43674368493	7.5	2.30041338894	6.98161724897		2.43712642689	7.5	2.29994564253	6.98016056754
2.57581306897	8.0	2.43674368493	7.48837972002		2.57580307247	8.0	2.43712642689	7.49000218901
2.72145769115	8.5	2.57581306897	8.0053238386		2.72130608039	8.5	2.57580307247	8.00540327941
2.85142596409	9.0	2.72145769115	8.54670921514		2.85127947307	9.0	2.72130608039	8.54617500506
2.98948709139	9.5	2.85142596409	9.02982298432		2.98847451388	9.5	2.85127947307	9.02922987008
3.12912165184	10.0	2.98948709139	9.54301924431		3.13019552297	10.0	2.98847451388	9.5391244766
3.25996115251	10.5	3.12912165184	10.062064218		3.25893110284	10.5	3.13019552297	10.065840149
3.39374306921	11.0	3.25996115251	10.5484164861		3.39565841529	11.0	3.25893110284	10.5442945993
3.53069428244	11.5	3.39374306921	11.0457062058		3.52947196968	11.5	3.39565841529	11.0524508619
3.66528896167	12.0	3.53069428244	11.5547767299		3.66473988778	12.0	3.52947196968	11.5497779465
3.79052797459	12.5	3.66528896167	12.0550876237		3.79189103776	12.5	3.66473988778	12.0525102717
3.93615242446	13.0	3.79052797459	12.5206219438		3.93465028392	13.0	3.79189103776	12.5250760817
4.05939556697	13.5	3.93615242446	13.0619323365		4.05956848669	13.5	3.93465028392	13.0556504321
4.19075811278	14.0	4.05939556697	13.5200476731		4.19184255582	14.0	4.05956848669	13.5199173434
4.32366141191	14.5	4.19075811278	14.0083441873		4.3212026834	14.5	4.19184255582	14.0115228273
4.45225339387	15.0	4.32366141191	14.5023679389		4.4551312867	15.0	4.3212026834	14.4922984513
4.59887649929	15.5	4.45225339387	14.9803658047		4.59406039442	15.5	4.4551312867	14.9900531229
4.71312176352	16.0	4.59887649929	15.5253883668		4.72057708194	16.0	4.59406039442	15.5063925058
4.86078708079	16.5	4.71312176352	15.9500570876		4.85015553949	16.5	4.72057708194	15.9766002934
4.96426290025	17.0	4.86078708079	16.4989537252		4.97811900544	17.0	4.85015553949	16.4581873554
5.12741874155	17.5	4.96426290025	16.8835906217		5.11059667944	17.5	4.97811900544	16.9337721924
5.22733073199	18.0	5.12741874155	17.4900681233		5.24076538224	18.0	5.11059667944	17.4261343875
5.38001598227	18.5	5.1498634519	17.5734988589		5.36736945015	18.5	5.24076538224	17.9099151358
5.49317281966	19.0	5.22733073199	17.8614576725		5.49943314727	19.0	5.36736945015	18.3804476784
5.62731460376	19.5	5.38001598227	18.4290142391		5.62350802962	19.5	5.49943314727	18.8712713006
5.75277598928	20.0	5.49317281966	18.8496370956		5.75193012282	20.0	5.62350802962	19.3324039548
5.8883222355	20.5	5.62731460376	19.3482645025		5.88214518017	20.5	5.75193012282	19.8096933109
5.98273029981	21.0	5.75277598928	19.8146254188		5.99777545758	21.0	5.88214518017	20.2936463389
6.1283301605	21.5	5.8883222355	20.3184734459		6.08910452053	21.5	5.99777545758	20.7233940503
6.14087081943	22.0	5.98273029981	20.6694039827		6.1822035073	22.0	6.08910452053	21.0628246619
6.39284848466	22.5	6.1283301605	21.2106229733		6.31673139138	22.5	6.1822035073	21.4088333146
6.42599935541	23.0	6.14087081943	21.2572386962		6.46784608771	23.0	6.31673139138	21.9088152536
6.6072072911	23.5	6.39284848466	22.1938817465		6.5542884244	23.5	6.46784608771	22.4704431971
6.64145248882	24.0	6.42599935541	22.3171090677		6.5798861487	24.0	6.5542884244	22.7917119615
6.5227823607	24.5	6.5227823607	22.6768676567		6.59111142165	24.5	6.5798861487	22.8868476274
7.2405760573	25.0	6.6072072911	22.990689218		6.61579017574	25.0	6.59111142165	22.9285671101
5.1498634519	25.5	6.64145248882	23.1179843353		6.9060314728	25.5	6.61579017574	23.0202873613
			7.2405760573	25.3450266652					6.9060314728	24.0989886838
