Column 1-2 and 5-6: raw data (x,y), Column 3-4 and 7-8 fitted line (x,y)
x = n/lambda [*1e-3 in 1/nm], y = l/2 [arb. units] where l=0,1,2...
x(lin)		y(lin)	x(lin)		y(lin)		x(spl)		y(spl)	x(spl)		y(spl) 
0.560596751487	0.0	0.0	-4.60456433941		0.563798343086	0.0	0.0	-4.61015656762
0.635537510531	0.5	0.560596751487	0.0579599368186		0.643041930611	0.5	0.563798343086	0.0800346697889
0.711547388956	1.0	0.635537510531	0.681247723269		0.712662761724	1.0	0.643041930611	0.739255443292
0.759800391968	1.5	0.711547388956	1.31342745397		0.762344694446	1.5	0.712662761724	1.31842531145
0.811535415927	2.0	0.759800391968	1.71475121717		0.811475775326	2.0	0.762344694446	1.73172515237
0.859240246612	2.5	0.811535415927	2.14503520384		0.852330401201	2.5	0.811475775326	2.14044250291
0.919665658734	3.0	0.859240246612	2.54179977761		0.92009158036	3.0	0.852330401201	2.48030871684
0.965489683553	3.5	0.919665658734	3.04436235967		0.96391637791	3.5	0.92009158036	3.044008296
1.10402833214	4.0	0.965489683553	3.42548413318		1.10672485217	4.0	0.96391637791	3.40858311956
1.09422674148	4.5	1.09422674148	4.49619968091		1.09343413792	4.5	1.09343413792	4.48603052701
1.13801907836	5.0	1.10402833214	4.57772022893		1.14412729803	5.0	1.10672485217	4.5965948667
1.20691731483	5.5	1.13801907836	4.86042375696		1.20250166566	5.5	1.14412729803	4.90774268399
1.26654060396	6.0	1.20691731483	5.43345544017		1.26078241361	6.0	1.20250166566	5.3933541635
1.30143876131	6.5	1.26654060396	5.92934670652		1.31538602621	6.5	1.26078241361	5.87818682873
1.39219850013	7.0	1.30143876131	6.21959723936		1.37829079371	7.0	1.31538602621	6.33242971274
1.43289224397	7.5	1.39219850013	6.97445264026		1.43804524337	7.5	1.37829079371	6.8557292097
1.49410097602	8.0	1.43289224397	7.31290549075		1.49375691038	8.0	1.43804524337	7.35282147611
1.56666329243	8.5	1.49410097602	7.82198300211		1.56448807904	8.5	1.49375691038	7.81628217205
1.62897433402	9.0	1.56666329243	8.4254891068		1.63347857214	9.0	1.56448807904	8.40468884536
1.68697676582	9.5	1.62897433402	8.94373460734		1.68466988348	9.5	1.63347857214	8.97861498432
1.73412008615	10.0	1.68697676582	9.42614508443		1.73609623443	10.0	1.68466988348	9.4044712196
1.79998782242	10.5	1.73412008615	9.81823953548		1.79606662379	10.5	1.73609623443	9.83228272982
1.86284025561	11.0	1.79998782242	10.3660663264		1.86342107526	11.0	1.79606662379	10.3311713806
1.92820761554	11.5	1.86284025561	10.8888146206		1.92843195129	11.5	1.86342107526	10.8914874262
1.98570315005	12.0	1.92820761554	11.4324797448		1.98776826346	12.0	1.92843195129	11.4323074637
2.0500291185	12.5	1.98570315005	11.91067432		2.04987386866	12.5	1.98776826346	11.9259212793
2.10525209262	13.0	2.0500291185	12.445678115		2.10447091314	13.0	2.04987386866	12.442572612
2.16661698255	13.5	2.10525209262	12.9049716388		2.16372920427	13.5	2.10447091314	12.8967608564
2.22366363719	14.0	2.16661698255	13.4153479267		2.22616447553	14.0	2.16372920427	13.3897256215
2.30595693048	14.5	2.22366363719	13.8898091351		2.30622576914	14.5	2.22616447553	13.9091194186
2.37054794516	15.0	2.30595693048	14.5742484878		2.37083767272	15.0	2.30622576914	14.5751426205
2.41435597878	15.5	2.37054794516	15.1114566917		2.41723853363	15.5	2.37083767272	15.1126436397
2.47203424762	16.0	2.41435597878	15.4758113186		2.46849257688	16.0	2.41723853363	15.4986485187
2.53007516333	16.5	2.47203424762	15.9555257086		2.530098975	16.5	2.46849257688	15.9250266156
2.59397969879	17.0	2.53007516333	16.4382562592		2.59588550862	17.0	2.530098975	16.4375250864
2.64442181765	17.5	2.59397969879	16.9697549651		2.64352041542	17.5	2.59588550862	16.9847977545
2.70360616498	18.0	2.64442181765	17.3892857653		2.70227715993	18.0	2.64352041542	17.3810685581
2.75389814506	18.5	2.70360616498	17.8815263205		2.75336856921	18.5	2.70227715993	17.8698609989
2.82938684903	19.0	2.75389814506	18.2998084054		2.82812808459	19.0	2.75336856921	18.2948861574
2.89754527548	19.5	2.82938684903	18.92765349		2.89949440739	19.5	2.82812808459	18.9168043099
2.97830285201	20.0	2.89754527548	19.4945321191		2.97957862137	20.0	2.89949440739	19.5104947773
3.03290320263	20.5	2.97830285201	20.166198803		3.03176533997	20.5	2.97957862137	20.176708652
3.09238293497	21.0	3.03290320263	20.6203139216		3.09341649309	21.0	3.03176533997	20.6108455971
3.1507145028	21.5	3.09238293497	21.1150112155		3.14845825291	21.5	3.09341649309	21.1237163809
3.20725259441	22.0	3.1507145028	21.6001591411		3.21042786661	22.0	3.14845825291	21.5816041749
3.26977501319	22.5	3.20725259441	22.0703905935		3.26586081301	22.5	3.21042786661	22.0971242056
3.32004123566	23.0	3.26977501319	22.5903941337		3.32444706298	23.0	3.26586081301	22.5582662481
3.39215379311	23.5	3.32004123566	23.0084619907		3.38749680877	23.5	3.32444706298	23.0456403591
3.44628179694	24.0	3.39215379311	23.6082274171		3.44867974866	24.0	3.38749680877	23.5701459183
3.50369209722	24.5	3.44628179694	24.0584139928		3.50321502501	24.5	3.44867974866	24.0791216754
3.57019878017	25.0	3.50369209722	24.5358996686		3.56859495486	25.0	3.50321502501	24.5327960759
3.62390646328	25.5	3.57019878017	25.089040626		3.62751710668	25.5	3.56859495486	25.0766862413
3.68908789723	26.0	3.62390646328	25.5357313634		3.68461754412	26.0	3.62751710668	25.5668546917
