Column 1: Number of ignored points
Column 2: Y-axis intersept point in nm
Column 3: -m_1 index (given by l/2) in nm
Column 4: Film thickness calculated from the slope a (NOT final) in nm
Column 5: Film thickness 2nd iteration (d2 in Table 1 in Swanepoel(1983)) in nm
Column 1-5 LINEAR interp, Column 6-10 SPLINE interp
0	-1.36265456625	-1.5	1406.89704281	1430.86927723		0	-1.56649966501	-1.5	1442.24307919	1434.00438406
1	-1.53635809776	-1.5	1437.00199125	1434.56300329		1	-1.56080887591	-1.5	1441.17767126	1433.74875505
2	-1.51482479318	-1.5	1432.82957895	1433.90600033		2	-1.53363863201	-1.5	1435.88888362	1432.81494968
3	-1.48640587637	-1.5	1427.16439139	1433.04930716		3	-1.51293018879	-1.5	1431.78983556	1432.15145957
4	-1.49400377429	-1.5	1428.67240816	1433.4090406		4	-1.49353739151	-1.5	1427.86662381	1431.57349747
5	-1.45873624644	-1.5	1421.26205436	1432.31384937		5	-1.47650107451	-1.5	1424.34492817	1431.11915855
6	-1.47086042997	-1.5	1423.77925641	1432.9131803		6	-1.46878066138	-1.5	1422.72148408	1431.02192694
7	-1.45184871548	-1.5	1419.64474285	1432.4795215		7	-1.46528863483	-1.5	1421.97099925	1431.08966943
8	-1.4587023139	-1.5	1421.14611357	1432.98169199		8	-1.46167438645	-1.5	1421.17417914	1431.17120969
9	-1.44732422574	-1.5	1418.55618792	1432.86450298		9	-1.45688715295	-1.5	1420.08998545	1431.23263608
10	-1.44690697028	-1.5	1418.45935366	1433.18208986		10	-1.45297635366	-1.5	1419.18074481	1431.34990521
11	-1.44082552039	-1.5	1417.00307173	1433.31757717		11	-1.44952187468	-1.5	1418.3553859	1431.50867979
12	-1.43840224644	-1.5	1416.40749177	1433.6267197		12	-1.44591155181	-1.5	1417.46787118	1431.68821394
13	-1.434364454	-1.5	1415.3845712	1433.90683969		13	-1.44302106287	-1.5	1416.73657128	1431.92439387
14	-1.43012270305	-1.5	1414.2769281	1434.21961436		14	-1.43829684197	-1.5	1415.50335498	1432.12058496
15	-1.42620846359	-1.5	1413.22270601	1434.59123773		15	-1.43540711809	-1.5	1414.7260892	1432.42999244
16	-1.42370422993	-1.5	1412.52679481	1435.06966187		16	-1.43286693718	-1.5	1414.02069558	1432.79147585
17	-1.42114396136	-1.5	1411.79122892	1435.59514215		17	-1.43124874626	-1.5	1413.55641685	1433.23167905
18	-1.41969210888	-1.5	1411.3597802	1436.22303335		18	-1.42982568745	-1.5	1413.13389912	1433.72116239
19	-1.41965674385	-1.5	1411.34889766	1436.96841401		19	-1.43075236469	-1.5	1413.41863802	1434.35631595
20	-1.42148956258	-1.5	1411.93357397	1437.85080941		20	-1.4329985534	-1.5	1414.13428989	1435.08531503
21	-1.4212475271	-1.5	1411.85325138	1438.6887161		21	-1.433712444	-1.5	1414.37081848	1435.77698765
22	-1.42255536871	-1.5	1412.30461219	1439.66897942		22	-1.4352776069	-1.5	1414.91024477	1436.55359936
23	-1.42806527664	-1.5	1414.2830499	1440.91498292		23	-1.44224366405	-1.5	1417.4064565	1437.62735232
24	-1.43550465122	-1.5	1417.07052201	1442.29173665		24	-1.4514156913	-1.5	1420.8353604	1438.80609268
25	-1.44828089892	-1.5	1422.06879927	1443.9480737		25	-1.46565301621	-1.5	1426.39263288	1440.20070526
26	-1.46376297765	-1.5	1428.41358755	1445.69626871		26	-1.48306813925	-1.5	1433.51100957	1441.65449448
27	-1.45130412991	-1.5	1422.98887305	1445.87052646		27	-1.47249342666	-1.5	1428.92077747	1441.48606247
28	-1.44110212271	-1.5	1418.31507102	1446.46776864		28	-1.46284545056	-1.5	1424.5132138	1441.57597544
29	-1.43353657793	-1.5	1414.65729874	1447.54954969		29	-1.45872494931	-1.5	1422.52935792	1442.22978773
30	-1.42129271302	-1.5	1408.37267196	1448.7113898		30	-1.45025202888	-1.5	1418.20089623	1442.82774084
31	-1.40670636822	-1.5	1400.40096913	1450.30176023		31	-1.43892285054	-1.5	1412.04107384	1443.6074142
32	-1.39428211489	-1.5	1393.14901454	1452.85544156		32	-1.42818325445	-1.5	1405.80621335	1444.96984318
33	-1.38534109611	-1.5	1387.54740769	1456.66787548		33	-1.42946188468	-1.5	1406.60076992	1447.77296607
34	-1.38450943623	-1.5	1386.98519118	1462.25287853		34	-1.45754716516	-1.5	1425.35829745	1452.49978458
35	-1.38602307554	-1.5	1388.09824104	1469.32205078		35	-1.46485177706	-1.5	1430.67182699	1455.29399357
36	-1.34973369612	-1.5	1358.7302078	1476.27072171		36	-1.45427310243	-1.5	1422.24802479	1457.36093624
